sub_path,target
output/preprocessed_image\A\A75.jpg,0.0
output/preprocessed_image\S\S369.jpg,18.0
output/preprocessed_image\T\T467.jpg,19.0
output/preprocessed_image\D\D480.jpg,3.0
output/preprocessed_image\Y\Y41.jpg,24.0
output/preprocessed_image\L\L40.jpg,11.0
output/preprocessed_image\O\O234.jpg,14.0
output/preprocessed_image\D\D463.jpg,3.0
output/preprocessed_image\X\X148.jpg,23.0
output/preprocessed_image\J\J3.jpg,9.0
output/preprocessed_image\D\D293.jpg,3.0
output/preprocessed_image\X\X145.jpg,23.0
output/preprocessed_image\nothing\nothing326.jpg,26.0
output/preprocessed_image\R\R57.jpg,17.0
output/preprocessed_image\L\L128.jpg,11.0
output/preprocessed_image\C\C103.jpg,2.0
output/preprocessed_image\U\U403.jpg,20.0
output/preprocessed_image\R\R416.jpg,17.0
output/preprocessed_image\S\S298.jpg,18.0
output/preprocessed_image\N\N327.jpg,13.0
output/preprocessed_image\Q\Q404.jpg,16.0
output/preprocessed_image\Z\Z77.jpg,25.0
output/preprocessed_image\Z\Z64.jpg,25.0
output/preprocessed_image\M\M290.jpg,12.0
output/preprocessed_image\X\X426.jpg,23.0
output/preprocessed_image\S\S420.jpg,18.0
output/preprocessed_image\O\O432.jpg,14.0
output/preprocessed_image\R\R221.jpg,17.0
output/preprocessed_image\K\K412.jpg,10.0
output/preprocessed_image\B\B233.jpg,1.0
output/preprocessed_image\J\J228.jpg,9.0
output/preprocessed_image\I\I243.jpg,8.0
output/preprocessed_image\H\H215.jpg,7.0
output/preprocessed_image\R\R51.jpg,17.0
output/preprocessed_image\T\T397.jpg,19.0
output/preprocessed_image\F\F482.jpg,5.0
output/preprocessed_image\B\B275.jpg,1.0
output/preprocessed_image\N\N444.jpg,13.0
output/preprocessed_image\Q\Q426.jpg,16.0
output/preprocessed_image\W\W186.jpg,22.0
output/preprocessed_image\J\J134.jpg,9.0
output/preprocessed_image\J\J350.jpg,9.0
output/preprocessed_image\Y\Y268.jpg,24.0
output/preprocessed_image\X\X460.jpg,23.0
output/preprocessed_image\O\O191.jpg,14.0
output/preprocessed_image\S\S217.jpg,18.0
output/preprocessed_image\Y\Y449.jpg,24.0
output/preprocessed_image\L\L473.jpg,11.0
output/preprocessed_image\W\W229.jpg,22.0
output/preprocessed_image\A\A336.jpg,0.0
output/preprocessed_image\nothing\nothing330.jpg,26.0
output/preprocessed_image\C\C313.jpg,2.0
output/preprocessed_image\K\K337.jpg,10.0
output/preprocessed_image\V\V77.jpg,21.0
output/preprocessed_image\W\W69.jpg,22.0
output/preprocessed_image\H\H59.jpg,7.0
output/preprocessed_image\L\L248.jpg,11.0
output/preprocessed_image\Z\Z406.jpg,25.0
output/preprocessed_image\W\W495.jpg,22.0
output/preprocessed_image\A\A394.jpg,0.0
output/preprocessed_image\P\P477.jpg,15.0
output/preprocessed_image\I\I162.jpg,8.0
output/preprocessed_image\N\N471.jpg,13.0
output/preprocessed_image\J\J290.jpg,9.0
output/preprocessed_image\K\K137.jpg,10.0
output/preprocessed_image\C\C456.jpg,2.0
output/preprocessed_image\nothing\nothing253.jpg,26.0
output/preprocessed_image\nothing\nothing159.jpg,26.0
output/preprocessed_image\U\U24.jpg,20.0
output/preprocessed_image\Z\Z316.jpg,25.0
output/preprocessed_image\W\W409.jpg,22.0
output/preprocessed_image\O\O334.jpg,14.0
output/preprocessed_image\W\W62.jpg,22.0
output/preprocessed_image\W\W121.jpg,22.0
output/preprocessed_image\R\R210.jpg,17.0
output/preprocessed_image\B\B450.jpg,1.0
output/preprocessed_image\K\K420.jpg,10.0
output/preprocessed_image\S\S282.jpg,18.0
output/preprocessed_image\N\N94.jpg,13.0
output/preprocessed_image\R\R403.jpg,17.0
output/preprocessed_image\V\V171.jpg,21.0
output/preprocessed_image\A\A481.jpg,0.0
output/preprocessed_image\R\R406.jpg,17.0
output/preprocessed_image\B\B435.jpg,1.0
output/preprocessed_image\K\K22.jpg,10.0
output/preprocessed_image\N\N223.jpg,13.0
output/preprocessed_image\N\N117.jpg,13.0
output/preprocessed_image\G\G24.jpg,6.0
output/preprocessed_image\E\E162.jpg,4.0
output/preprocessed_image\V\V348.jpg,21.0
output/preprocessed_image\A\A50.jpg,0.0
output/preprocessed_image\R\R348.jpg,17.0
output/preprocessed_image\L\L41.jpg,11.0
output/preprocessed_image\E\E119.jpg,4.0
output/preprocessed_image\R\R415.jpg,17.0
output/preprocessed_image\S\S239.jpg,18.0
output/preprocessed_image\V\V123.jpg,21.0
output/preprocessed_image\Y\Y222.jpg,24.0
output/preprocessed_image\K\K229.jpg,10.0
output/preprocessed_image\L\L237.jpg,11.0
output/preprocessed_image\J\J21.jpg,9.0
output/preprocessed_image\E\E309.jpg,4.0
output/preprocessed_image\E\E301.jpg,4.0
output/preprocessed_image\C\C365.jpg,2.0
output/preprocessed_image\S\S305.jpg,18.0
output/preprocessed_image\D\D13.jpg,3.0
output/preprocessed_image\Y\Y84.jpg,24.0
output/preprocessed_image\I\I433.jpg,8.0
output/preprocessed_image\U\U268.jpg,20.0
output/preprocessed_image\P\P52.jpg,15.0
output/preprocessed_image\V\V210.jpg,21.0
output/preprocessed_image\Q\Q297.jpg,16.0
output/preprocessed_image\L\L253.jpg,11.0
output/preprocessed_image\G\G405.jpg,6.0
output/preprocessed_image\F\F24.jpg,5.0
output/preprocessed_image\Q\Q440.jpg,16.0
output/preprocessed_image\K\K350.jpg,10.0
output/preprocessed_image\T\T472.jpg,19.0
output/preprocessed_image\T\T431.jpg,19.0
output/preprocessed_image\B\B237.jpg,1.0
output/preprocessed_image\F\F112.jpg,5.0
output/preprocessed_image\I\I313.jpg,8.0
output/preprocessed_image\G\G106.jpg,6.0
output/preprocessed_image\H\H210.jpg,7.0
output/preprocessed_image\W\W274.jpg,22.0
output/preprocessed_image\I\I159.jpg,8.0
output/preprocessed_image\A\A15.jpg,0.0
output/preprocessed_image\G\G200.jpg,6.0
output/preprocessed_image\W\W99.jpg,22.0
output/preprocessed_image\X\X79.jpg,23.0
output/preprocessed_image\L\L146.jpg,11.0
output/preprocessed_image\C\C225.jpg,2.0
output/preprocessed_image\P\P285.jpg,15.0
output/preprocessed_image\C\C455.jpg,2.0
output/preprocessed_image\S\S235.jpg,18.0
output/preprocessed_image\Z\Z276.jpg,25.0
output/preprocessed_image\S\S34.jpg,18.0
output/preprocessed_image\P\P102.jpg,15.0
output/preprocessed_image\X\X292.jpg,23.0
output/preprocessed_image\T\T168.jpg,19.0
output/preprocessed_image\K\K178.jpg,10.0
output/preprocessed_image\K\K368.jpg,10.0
output/preprocessed_image\A\A267.jpg,0.0
output/preprocessed_image\L\L179.jpg,11.0
output/preprocessed_image\M\M393.jpg,12.0
output/preprocessed_image\T\T70.jpg,19.0
output/preprocessed_image\Y\Y2.jpg,24.0
output/preprocessed_image\Z\Z448.jpg,25.0
output/preprocessed_image\L\L423.jpg,11.0
output/preprocessed_image\C\C83.jpg,2.0
output/preprocessed_image\O\O387.jpg,14.0
output/preprocessed_image\I\I255.jpg,8.0
output/preprocessed_image\T\T140.jpg,19.0
output/preprocessed_image\K\K205.jpg,10.0
output/preprocessed_image\Q\Q107.jpg,16.0
output/preprocessed_image\L\L215.jpg,11.0
output/preprocessed_image\O\O274.jpg,14.0
output/preprocessed_image\F\F181.jpg,5.0
output/preprocessed_image\G\G465.jpg,6.0
output/preprocessed_image\L\L310.jpg,11.0
output/preprocessed_image\W\W438.jpg,22.0
output/preprocessed_image\F\F253.jpg,5.0
output/preprocessed_image\B\B214.jpg,1.0
output/preprocessed_image\C\C120.jpg,2.0
output/preprocessed_image\P\P398.jpg,15.0
output/preprocessed_image\O\O65.jpg,14.0
output/preprocessed_image\R\R476.jpg,17.0
output/preprocessed_image\Y\Y473.jpg,24.0
output/preprocessed_image\C\C26.jpg,2.0
output/preprocessed_image\W\W173.jpg,22.0
output/preprocessed_image\Z\Z439.jpg,25.0
output/preprocessed_image\nothing\nothing292.jpg,26.0
output/preprocessed_image\V\V201.jpg,21.0
output/preprocessed_image\N\N142.jpg,13.0
output/preprocessed_image\O\O136.jpg,14.0
output/preprocessed_image\F\F321.jpg,5.0
output/preprocessed_image\P\P445.jpg,15.0
output/preprocessed_image\J\J62.jpg,9.0
output/preprocessed_image\R\R327.jpg,17.0
output/preprocessed_image\M\M346.jpg,12.0
output/preprocessed_image\Y\Y42.jpg,24.0
output/preprocessed_image\G\G26.jpg,6.0
output/preprocessed_image\Y\Y235.jpg,24.0
output/preprocessed_image\C\C416.jpg,2.0
output/preprocessed_image\M\M381.jpg,12.0
output/preprocessed_image\nothing\nothing410.jpg,26.0
output/preprocessed_image\W\W374.jpg,22.0
output/preprocessed_image\F\F17.jpg,5.0
output/preprocessed_image\E\E21.jpg,4.0
output/preprocessed_image\C\C285.jpg,2.0
output/preprocessed_image\Z\Z277.jpg,25.0
output/preprocessed_image\D\D392.jpg,3.0
output/preprocessed_image\B\B422.jpg,1.0
output/preprocessed_image\M\M397.jpg,12.0
output/preprocessed_image\L\L120.jpg,11.0
output/preprocessed_image\N\N467.jpg,13.0
output/preprocessed_image\D\D369.jpg,3.0
output/preprocessed_image\T\T188.jpg,19.0
output/preprocessed_image\Z\Z73.jpg,25.0
output/preprocessed_image\L\L211.jpg,11.0
output/preprocessed_image\nothing\nothing114.jpg,26.0
output/preprocessed_image\S\S475.jpg,18.0
output/preprocessed_image\H\H105.jpg,7.0
output/preprocessed_image\O\O89.jpg,14.0
output/preprocessed_image\P\P130.jpg,15.0
output/preprocessed_image\T\T137.jpg,19.0
output/preprocessed_image\D\D61.jpg,3.0
output/preprocessed_image\D\D103.jpg,3.0
output/preprocessed_image\F\F7.jpg,5.0
output/preprocessed_image\G\G89.jpg,6.0
output/preprocessed_image\P\P432.jpg,15.0
output/preprocessed_image\C\C81.jpg,2.0
output/preprocessed_image\Y\Y346.jpg,24.0
output/preprocessed_image\B\B80.jpg,1.0
output/preprocessed_image\U\U407.jpg,20.0
output/preprocessed_image\B\B372.jpg,1.0
output/preprocessed_image\S\S267.jpg,18.0
output/preprocessed_image\nothing\nothing392.jpg,26.0
output/preprocessed_image\L\L318.jpg,11.0
output/preprocessed_image\B\B382.jpg,1.0
output/preprocessed_image\T\T388.jpg,19.0
output/preprocessed_image\K\K389.jpg,10.0
output/preprocessed_image\O\O196.jpg,14.0
output/preprocessed_image\L\L323.jpg,11.0
output/preprocessed_image\B\B310.jpg,1.0
output/preprocessed_image\K\K374.jpg,10.0
output/preprocessed_image\E\E387.jpg,4.0
output/preprocessed_image\Q\Q470.jpg,16.0
output/preprocessed_image\nothing\nothing89.jpg,26.0
output/preprocessed_image\A\A227.jpg,0.0
output/preprocessed_image\I\I340.jpg,8.0
output/preprocessed_image\Q\Q329.jpg,16.0
output/preprocessed_image\W\W26.jpg,22.0
output/preprocessed_image\J\J398.jpg,9.0
output/preprocessed_image\nothing\nothing35.jpg,26.0
output/preprocessed_image\Q\Q94.jpg,16.0
output/preprocessed_image\H\H416.jpg,7.0
output/preprocessed_image\N\N370.jpg,13.0
output/preprocessed_image\C\C357.jpg,2.0
output/preprocessed_image\J\J386.jpg,9.0
output/preprocessed_image\F\F319.jpg,5.0
output/preprocessed_image\P\P473.jpg,15.0
output/preprocessed_image\V\V58.jpg,21.0
output/preprocessed_image\X\X330.jpg,23.0
output/preprocessed_image\Q\Q376.jpg,16.0
output/preprocessed_image\Z\Z306.jpg,25.0
output/preprocessed_image\L\L262.jpg,11.0
output/preprocessed_image\C\C394.jpg,2.0
output/preprocessed_image\S\S256.jpg,18.0
output/preprocessed_image\V\V205.jpg,21.0
output/preprocessed_image\T\T317.jpg,19.0
output/preprocessed_image\B\B465.jpg,1.0
output/preprocessed_image\Q\Q160.jpg,16.0
output/preprocessed_image\G\G41.jpg,6.0
output/preprocessed_image\Q\Q496.jpg,16.0
output/preprocessed_image\X\X160.jpg,23.0
output/preprocessed_image\K\K493.jpg,10.0
output/preprocessed_image\U\U451.jpg,20.0
output/preprocessed_image\C\C310.jpg,2.0
output/preprocessed_image\X\X230.jpg,23.0
output/preprocessed_image\D\D58.jpg,3.0
output/preprocessed_image\F\F130.jpg,5.0
output/preprocessed_image\K\K406.jpg,10.0
output/preprocessed_image\F\F46.jpg,5.0
output/preprocessed_image\R\R288.jpg,17.0
output/preprocessed_image\C\C341.jpg,2.0
output/preprocessed_image\A\A93.jpg,0.0
output/preprocessed_image\X\X150.jpg,23.0
output/preprocessed_image\Y\Y236.jpg,24.0
output/preprocessed_image\W\W432.jpg,22.0
output/preprocessed_image\H\H401.jpg,7.0
output/preprocessed_image\Z\Z362.jpg,25.0
output/preprocessed_image\nothing\nothing256.jpg,26.0
output/preprocessed_image\M\M446.jpg,12.0
output/preprocessed_image\I\I269.jpg,8.0
output/preprocessed_image\A\A206.jpg,0.0
output/preprocessed_image\Z\Z393.jpg,25.0
output/preprocessed_image\Z\Z497.jpg,25.0
output/preprocessed_image\O\O391.jpg,14.0
output/preprocessed_image\J\J336.jpg,9.0
output/preprocessed_image\O\O449.jpg,14.0
output/preprocessed_image\Q\Q16.jpg,16.0
output/preprocessed_image\D\D138.jpg,3.0
output/preprocessed_image\C\C442.jpg,2.0
output/preprocessed_image\N\N157.jpg,13.0
output/preprocessed_image\I\I431.jpg,8.0
output/preprocessed_image\K\K281.jpg,10.0
output/preprocessed_image\Y\Y238.jpg,24.0
output/preprocessed_image\M\M297.jpg,12.0
output/preprocessed_image\G\G28.jpg,6.0
output/preprocessed_image\E\E291.jpg,4.0
output/preprocessed_image\nothing\nothing400.jpg,26.0
output/preprocessed_image\T\T49.jpg,19.0
output/preprocessed_image\U\U383.jpg,20.0
output/preprocessed_image\I\I322.jpg,8.0
output/preprocessed_image\I\I249.jpg,8.0
output/preprocessed_image\P\P171.jpg,15.0
output/preprocessed_image\S\S263.jpg,18.0
output/preprocessed_image\F\F239.jpg,5.0
output/preprocessed_image\Z\Z295.jpg,25.0
output/preprocessed_image\F\F449.jpg,5.0
output/preprocessed_image\T\T310.jpg,19.0
output/preprocessed_image\V\V39.jpg,21.0
output/preprocessed_image\B\B44.jpg,1.0
output/preprocessed_image\Q\Q325.jpg,16.0
output/preprocessed_image\U\U62.jpg,20.0
output/preprocessed_image\K\K139.jpg,10.0
output/preprocessed_image\M\M392.jpg,12.0
output/preprocessed_image\B\B447.jpg,1.0
output/preprocessed_image\Y\Y471.jpg,24.0
output/preprocessed_image\B\B324.jpg,1.0
output/preprocessed_image\M\M306.jpg,12.0
output/preprocessed_image\D\D342.jpg,3.0
output/preprocessed_image\Z\Z367.jpg,25.0
output/preprocessed_image\R\R411.jpg,17.0
output/preprocessed_image\H\H300.jpg,7.0
output/preprocessed_image\H\H492.jpg,7.0
output/preprocessed_image\K\K339.jpg,10.0
output/preprocessed_image\P\P481.jpg,15.0
output/preprocessed_image\Z\Z387.jpg,25.0
output/preprocessed_image\B\B125.jpg,1.0
output/preprocessed_image\L\L391.jpg,11.0
output/preprocessed_image\Z\Z385.jpg,25.0
output/preprocessed_image\A\A191.jpg,0.0
output/preprocessed_image\J\J99.jpg,9.0
output/preprocessed_image\E\E277.jpg,4.0
output/preprocessed_image\F\F8.jpg,5.0
output/preprocessed_image\L\L44.jpg,11.0
output/preprocessed_image\P\P123.jpg,15.0
output/preprocessed_image\K\K115.jpg,10.0
output/preprocessed_image\W\W144.jpg,22.0
output/preprocessed_image\X\X314.jpg,23.0
output/preprocessed_image\F\F342.jpg,5.0
output/preprocessed_image\Y\Y149.jpg,24.0
output/preprocessed_image\O\O354.jpg,14.0
output/preprocessed_image\O\O49.jpg,14.0
output/preprocessed_image\D\D44.jpg,3.0
output/preprocessed_image\C\C160.jpg,2.0
output/preprocessed_image\R\R17.jpg,17.0
output/preprocessed_image\R\R382.jpg,17.0
output/preprocessed_image\K\K293.jpg,10.0
output/preprocessed_image\Z\Z248.jpg,25.0
output/preprocessed_image\S\S22.jpg,18.0
output/preprocessed_image\M\M5.jpg,12.0
output/preprocessed_image\D\D127.jpg,3.0
output/preprocessed_image\N\N281.jpg,13.0
output/preprocessed_image\R\R389.jpg,17.0
output/preprocessed_image\nothing\nothing317.jpg,26.0
output/preprocessed_image\H\H75.jpg,7.0
output/preprocessed_image\D\D118.jpg,3.0
output/preprocessed_image\O\O459.jpg,14.0
output/preprocessed_image\R\R135.jpg,17.0
output/preprocessed_image\G\G49.jpg,6.0
output/preprocessed_image\V\V198.jpg,21.0
output/preprocessed_image\B\B277.jpg,1.0
output/preprocessed_image\D\D348.jpg,3.0
output/preprocessed_image\P\P343.jpg,15.0
output/preprocessed_image\K\K378.jpg,10.0
output/preprocessed_image\Z\Z298.jpg,25.0
output/preprocessed_image\I\I49.jpg,8.0
output/preprocessed_image\C\C379.jpg,2.0
output/preprocessed_image\T\T84.jpg,19.0
output/preprocessed_image\Y\Y130.jpg,24.0
output/preprocessed_image\N\N402.jpg,13.0
output/preprocessed_image\C\C133.jpg,2.0
output/preprocessed_image\I\I199.jpg,8.0
output/preprocessed_image\B\B201.jpg,1.0
output/preprocessed_image\Q\Q248.jpg,16.0
output/preprocessed_image\H\H414.jpg,7.0
output/preprocessed_image\Y\Y174.jpg,24.0
output/preprocessed_image\U\U64.jpg,20.0
output/preprocessed_image\C\C141.jpg,2.0
output/preprocessed_image\W\W135.jpg,22.0
output/preprocessed_image\G\G171.jpg,6.0
output/preprocessed_image\S\S205.jpg,18.0
output/preprocessed_image\T\T120.jpg,19.0
output/preprocessed_image\N\N287.jpg,13.0
output/preprocessed_image\G\G280.jpg,6.0
output/preprocessed_image\J\J226.jpg,9.0
output/preprocessed_image\nothing\nothing362.jpg,26.0
output/preprocessed_image\C\C382.jpg,2.0
output/preprocessed_image\M\M44.jpg,12.0
output/preprocessed_image\D\D315.jpg,3.0
output/preprocessed_image\Y\Y75.jpg,24.0
output/preprocessed_image\R\R18.jpg,17.0
output/preprocessed_image\K\K419.jpg,10.0
output/preprocessed_image\nothing\nothing466.jpg,26.0
output/preprocessed_image\D\D259.jpg,3.0
output/preprocessed_image\D\D36.jpg,3.0
output/preprocessed_image\O\O3.jpg,14.0
output/preprocessed_image\G\G215.jpg,6.0
output/preprocessed_image\Y\Y228.jpg,24.0
output/preprocessed_image\T\T273.jpg,19.0
output/preprocessed_image\V\V6.jpg,21.0
output/preprocessed_image\H\H440.jpg,7.0
output/preprocessed_image\Q\Q198.jpg,16.0
output/preprocessed_image\D\D203.jpg,3.0
output/preprocessed_image\A\A258.jpg,0.0
output/preprocessed_image\B\B442.jpg,1.0
output/preprocessed_image\P\P2.jpg,15.0
output/preprocessed_image\P\P193.jpg,15.0
output/preprocessed_image\E\E223.jpg,4.0
output/preprocessed_image\T\T178.jpg,19.0
output/preprocessed_image\A\A476.jpg,0.0
output/preprocessed_image\F\F145.jpg,5.0
output/preprocessed_image\M\M54.jpg,12.0
output/preprocessed_image\A\A89.jpg,0.0
output/preprocessed_image\W\W24.jpg,22.0
output/preprocessed_image\Y\Y284.jpg,24.0
output/preprocessed_image\T\T268.jpg,19.0
output/preprocessed_image\X\X18.jpg,23.0
output/preprocessed_image\G\G105.jpg,6.0
output/preprocessed_image\B\B463.jpg,1.0
output/preprocessed_image\V\V381.jpg,21.0
output/preprocessed_image\Q\Q358.jpg,16.0
output/preprocessed_image\L\L192.jpg,11.0
output/preprocessed_image\Y\Y275.jpg,24.0
output/preprocessed_image\D\D269.jpg,3.0
output/preprocessed_image\K\K113.jpg,10.0
output/preprocessed_image\I\I236.jpg,8.0
output/preprocessed_image\Z\Z386.jpg,25.0
output/preprocessed_image\N\N12.jpg,13.0
output/preprocessed_image\M\M419.jpg,12.0
output/preprocessed_image\H\H238.jpg,7.0
output/preprocessed_image\V\V407.jpg,21.0
output/preprocessed_image\R\R457.jpg,17.0
output/preprocessed_image\L\L39.jpg,11.0
output/preprocessed_image\H\H174.jpg,7.0
output/preprocessed_image\N\N211.jpg,13.0
output/preprocessed_image\T\T279.jpg,19.0
output/preprocessed_image\W\W199.jpg,22.0
output/preprocessed_image\Q\Q397.jpg,16.0
output/preprocessed_image\N\N120.jpg,13.0
output/preprocessed_image\I\I417.jpg,8.0
output/preprocessed_image\C\C80.jpg,2.0
output/preprocessed_image\A\A243.jpg,0.0
output/preprocessed_image\U\U91.jpg,20.0
output/preprocessed_image\N\N284.jpg,13.0
output/preprocessed_image\R\R369.jpg,17.0
output/preprocessed_image\Q\Q487.jpg,16.0
output/preprocessed_image\T\T181.jpg,19.0
output/preprocessed_image\N\N218.jpg,13.0
output/preprocessed_image\W\W336.jpg,22.0
output/preprocessed_image\D\D156.jpg,3.0
output/preprocessed_image\R\R22.jpg,17.0
output/preprocessed_image\J\J31.jpg,9.0
output/preprocessed_image\C\C135.jpg,2.0
output/preprocessed_image\N\N354.jpg,13.0
output/preprocessed_image\W\W378.jpg,22.0
output/preprocessed_image\K\K331.jpg,10.0
output/preprocessed_image\M\M278.jpg,12.0
output/preprocessed_image\R\R274.jpg,17.0
output/preprocessed_image\W\W499.jpg,22.0
output/preprocessed_image\G\G328.jpg,6.0
output/preprocessed_image\K\K128.jpg,10.0
output/preprocessed_image\M\M341.jpg,12.0
output/preprocessed_image\N\N400.jpg,13.0
output/preprocessed_image\Y\Y184.jpg,24.0
output/preprocessed_image\T\T99.jpg,19.0
output/preprocessed_image\Z\Z135.jpg,25.0
output/preprocessed_image\D\D372.jpg,3.0
output/preprocessed_image\B\B135.jpg,1.0
output/preprocessed_image\P\P145.jpg,15.0
output/preprocessed_image\D\D385.jpg,3.0
output/preprocessed_image\H\H15.jpg,7.0
output/preprocessed_image\N\N286.jpg,13.0
output/preprocessed_image\L\L6.jpg,11.0
output/preprocessed_image\U\U286.jpg,20.0
output/preprocessed_image\X\X5.jpg,23.0
output/preprocessed_image\X\X60.jpg,23.0
output/preprocessed_image\O\O55.jpg,14.0
output/preprocessed_image\R\R495.jpg,17.0
output/preprocessed_image\L\L235.jpg,11.0
output/preprocessed_image\L\L10.jpg,11.0
output/preprocessed_image\U\U360.jpg,20.0
output/preprocessed_image\V\V257.jpg,21.0
