sub_path,target
output/preprocessed_image\J\J1483.jpg,9.0
output/preprocessed_image\J\J1395.jpg,9.0
output/preprocessed_image\S\S1538.jpg,18.0
output/preprocessed_image\C\C1477.jpg,2.0
output/preprocessed_image\T\T2328.jpg,19.0
output/preprocessed_image\K\K937.jpg,10.0
output/preprocessed_image\K\K233.jpg,10.0
output/preprocessed_image\K\K3358.jpg,10.0
output/preprocessed_image\C\C2938.jpg,2.0
output/preprocessed_image\X\X2444.jpg,23.0
output/preprocessed_image\U\U1120.jpg,20.0
output/preprocessed_image\O\O3258.jpg,14.0
output/preprocessed_image\B\B495.jpg,1.0
output/preprocessed_image\nothing\nothing1050.jpg,26.0
output/preprocessed_image\Y\Y831.jpg,24.0
output/preprocessed_image\J\J2225.jpg,9.0
output/preprocessed_image\A\A1551.jpg,0.0
output/preprocessed_image\T\T1283.jpg,19.0
output/preprocessed_image\L\L738.jpg,11.0
output/preprocessed_image\K\K2658.jpg,10.0
output/preprocessed_image\G\G2065.jpg,6.0
output/preprocessed_image\T\T1739.jpg,19.0
output/preprocessed_image\O\O770.jpg,14.0
output/preprocessed_image\R\R1021.jpg,17.0
output/preprocessed_image\N\N1246.jpg,13.0
output/preprocessed_image\J\J1177.jpg,9.0
output/preprocessed_image\I\I3395.jpg,8.0
output/preprocessed_image\I\I3107.jpg,8.0
output/preprocessed_image\V\V1348.jpg,21.0
output/preprocessed_image\Q\Q2554.jpg,16.0
output/preprocessed_image\C\C3212.jpg,2.0
output/preprocessed_image\J\J160.jpg,9.0
output/preprocessed_image\P\P2569.jpg,15.0
output/preprocessed_image\V\V2627.jpg,21.0
output/preprocessed_image\E\E1715.jpg,4.0
output/preprocessed_image\J\J1592.jpg,9.0
output/preprocessed_image\H\H3349.jpg,7.0
output/preprocessed_image\I\I1534.jpg,8.0
output/preprocessed_image\S\S705.jpg,18.0
output/preprocessed_image\O\O680.jpg,14.0
output/preprocessed_image\S\S1476.jpg,18.0
output/preprocessed_image\O\O1904.jpg,14.0
output/preprocessed_image\Y\Y1945.jpg,24.0
output/preprocessed_image\J\J3334.jpg,9.0
output/preprocessed_image\L\L2744.jpg,11.0
output/preprocessed_image\J\J3147.jpg,9.0
output/preprocessed_image\T\T306.jpg,19.0
output/preprocessed_image\D\D2661.jpg,3.0
output/preprocessed_image\Z\Z2146.jpg,25.0
output/preprocessed_image\nothing\nothing583.jpg,26.0
output/preprocessed_image\M\M1683.jpg,12.0
output/preprocessed_image\Z\Z1530.jpg,25.0
output/preprocessed_image\B\B1411.jpg,1.0
output/preprocessed_image\Q\Q1752.jpg,16.0
output/preprocessed_image\F\F128.jpg,5.0
output/preprocessed_image\I\I2753.jpg,8.0
output/preprocessed_image\H\H3278.jpg,7.0
output/preprocessed_image\C\C3320.jpg,2.0
output/preprocessed_image\M\M341.jpg,12.0
output/preprocessed_image\C\C1016.jpg,2.0
output/preprocessed_image\I\I234.jpg,8.0
output/preprocessed_image\G\G956.jpg,6.0
output/preprocessed_image\X\X429.jpg,23.0
output/preprocessed_image\I\I1537.jpg,8.0
output/preprocessed_image\X\X2031.jpg,23.0
output/preprocessed_image\V\V2663.jpg,21.0
output/preprocessed_image\U\U1327.jpg,20.0
output/preprocessed_image\Y\Y2286.jpg,24.0
output/preprocessed_image\D\D1646.jpg,3.0
output/preprocessed_image\nothing\nothing1347.jpg,26.0
output/preprocessed_image\Z\Z2784.jpg,25.0
output/preprocessed_image\Y\Y829.jpg,24.0
output/preprocessed_image\P\P197.jpg,15.0
output/preprocessed_image\E\E1199.jpg,4.0
output/preprocessed_image\C\C826.jpg,2.0
output/preprocessed_image\A\A2126.jpg,0.0
output/preprocessed_image\Y\Y3067.jpg,24.0
output/preprocessed_image\O\O583.jpg,14.0
output/preprocessed_image\A\A3072.jpg,0.0
output/preprocessed_image\R\R1309.jpg,17.0
output/preprocessed_image\V\V2689.jpg,21.0
output/preprocessed_image\nothing\nothing2570.jpg,26.0
output/preprocessed_image\G\G1415.jpg,6.0
output/preprocessed_image\S\S518.jpg,18.0
output/preprocessed_image\nothing\nothing2014.jpg,26.0
output/preprocessed_image\L\L2821.jpg,11.0
output/preprocessed_image\F\F1617.jpg,5.0
output/preprocessed_image\D\D1657.jpg,3.0
output/preprocessed_image\L\L55.jpg,11.0
output/preprocessed_image\R\R94.jpg,17.0
output/preprocessed_image\I\I2547.jpg,8.0
output/preprocessed_image\P\P1232.jpg,15.0
output/preprocessed_image\N\N3068.jpg,13.0
output/preprocessed_image\G\G1013.jpg,6.0
output/preprocessed_image\E\E935.jpg,4.0
output/preprocessed_image\T\T2734.jpg,19.0
output/preprocessed_image\N\N233.jpg,13.0
output/preprocessed_image\W\W2720.jpg,22.0
output/preprocessed_image\E\E790.jpg,4.0
output/preprocessed_image\Q\Q578.jpg,16.0
output/preprocessed_image\O\O1481.jpg,14.0
output/preprocessed_image\M\M820.jpg,12.0
output/preprocessed_image\L\L3240.jpg,11.0
output/preprocessed_image\T\T1459.jpg,19.0
output/preprocessed_image\S\S1506.jpg,18.0
output/preprocessed_image\K\K1472.jpg,10.0
output/preprocessed_image\N\N3381.jpg,13.0
output/preprocessed_image\Y\Y46.jpg,24.0
output/preprocessed_image\X\X2663.jpg,23.0
output/preprocessed_image\P\P353.jpg,15.0
output/preprocessed_image\W\W1308.jpg,22.0
output/preprocessed_image\N\N1720.jpg,13.0
output/preprocessed_image\W\W593.jpg,22.0
output/preprocessed_image\X\X882.jpg,23.0
output/preprocessed_image\W\W2607.jpg,22.0
output/preprocessed_image\N\N405.jpg,13.0
output/preprocessed_image\I\I515.jpg,8.0
output/preprocessed_image\A\A417.jpg,0.0
output/preprocessed_image\S\S1560.jpg,18.0
output/preprocessed_image\G\G2980.jpg,6.0
output/preprocessed_image\G\G376.jpg,6.0
output/preprocessed_image\H\H1711.jpg,7.0
output/preprocessed_image\X\X1014.jpg,23.0
output/preprocessed_image\M\M861.jpg,12.0
output/preprocessed_image\B\B7.jpg,1.0
output/preprocessed_image\V\V709.jpg,21.0
output/preprocessed_image\V\V3161.jpg,21.0
output/preprocessed_image\E\E990.jpg,4.0
output/preprocessed_image\A\A2849.jpg,0.0
output/preprocessed_image\F\F3125.jpg,5.0
output/preprocessed_image\E\E1024.jpg,4.0
output/preprocessed_image\T\T3090.jpg,19.0
output/preprocessed_image\U\U2706.jpg,20.0
output/preprocessed_image\O\O1362.jpg,14.0
output/preprocessed_image\E\E420.jpg,4.0
output/preprocessed_image\Z\Z3051.jpg,25.0
output/preprocessed_image\J\J1624.jpg,9.0
output/preprocessed_image\nothing\nothing955.jpg,26.0
output/preprocessed_image\L\L2818.jpg,11.0
output/preprocessed_image\P\P3315.jpg,15.0
output/preprocessed_image\Q\Q3099.jpg,16.0
output/preprocessed_image\U\U2585.jpg,20.0
output/preprocessed_image\X\X2518.jpg,23.0
output/preprocessed_image\L\L2938.jpg,11.0
output/preprocessed_image\Y\Y15.jpg,24.0
output/preprocessed_image\X\X1769.jpg,23.0
output/preprocessed_image\Z\Z1486.jpg,25.0
output/preprocessed_image\H\H949.jpg,7.0
output/preprocessed_image\K\K2395.jpg,10.0
output/preprocessed_image\I\I1690.jpg,8.0
output/preprocessed_image\S\S2233.jpg,18.0
output/preprocessed_image\V\V366.jpg,21.0
output/preprocessed_image\A\A2479.jpg,0.0
output/preprocessed_image\R\R2193.jpg,17.0
output/preprocessed_image\E\E150.jpg,4.0
output/preprocessed_image\Q\Q2670.jpg,16.0
output/preprocessed_image\R\R1818.jpg,17.0
output/preprocessed_image\C\C1968.jpg,2.0
output/preprocessed_image\C\C1675.jpg,2.0
output/preprocessed_image\T\T228.jpg,19.0
output/preprocessed_image\Y\Y1809.jpg,24.0
output/preprocessed_image\R\R2825.jpg,17.0
output/preprocessed_image\I\I2620.jpg,8.0
output/preprocessed_image\D\D2851.jpg,3.0
output/preprocessed_image\H\H2478.jpg,7.0
output/preprocessed_image\U\U3019.jpg,20.0
output/preprocessed_image\nothing\nothing584.jpg,26.0
output/preprocessed_image\Q\Q1846.jpg,16.0
output/preprocessed_image\D\D162.jpg,3.0
output/preprocessed_image\nothing\nothing1292.jpg,26.0
output/preprocessed_image\N\N3164.jpg,13.0
output/preprocessed_image\L\L518.jpg,11.0
output/preprocessed_image\M\M1534.jpg,12.0
output/preprocessed_image\H\H1019.jpg,7.0
output/preprocessed_image\R\R2432.jpg,17.0
output/preprocessed_image\R\R2808.jpg,17.0
output/preprocessed_image\P\P233.jpg,15.0
output/preprocessed_image\W\W27.jpg,22.0
output/preprocessed_image\J\J2984.jpg,9.0
output/preprocessed_image\N\N2322.jpg,13.0
output/preprocessed_image\G\G2125.jpg,6.0
output/preprocessed_image\B\B3353.jpg,1.0
output/preprocessed_image\D\D2303.jpg,3.0
output/preprocessed_image\P\P497.jpg,15.0
output/preprocessed_image\Z\Z1994.jpg,25.0
output/preprocessed_image\Z\Z2350.jpg,25.0
output/preprocessed_image\I\I1861.jpg,8.0
output/preprocessed_image\N\N1745.jpg,13.0
output/preprocessed_image\S\S827.jpg,18.0
output/preprocessed_image\Z\Z3292.jpg,25.0
output/preprocessed_image\U\U662.jpg,20.0
output/preprocessed_image\F\F307.jpg,5.0
output/preprocessed_image\K\K3063.jpg,10.0
output/preprocessed_image\B\B787.jpg,1.0
output/preprocessed_image\nothing\nothing2424.jpg,26.0
output/preprocessed_image\V\V2056.jpg,21.0
output/preprocessed_image\G\G303.jpg,6.0
output/preprocessed_image\W\W318.jpg,22.0
output/preprocessed_image\K\K2631.jpg,10.0
output/preprocessed_image\P\P1319.jpg,15.0
output/preprocessed_image\C\C2332.jpg,2.0
output/preprocessed_image\Q\Q1644.jpg,16.0
output/preprocessed_image\Z\Z1925.jpg,25.0
output/preprocessed_image\C\C2213.jpg,2.0
output/preprocessed_image\J\J3001.jpg,9.0
output/preprocessed_image\V\V1239.jpg,21.0
output/preprocessed_image\S\S1458.jpg,18.0
output/preprocessed_image\P\P1162.jpg,15.0
output/preprocessed_image\D\D1185.jpg,3.0
output/preprocessed_image\nothing\nothing1678.jpg,26.0
output/preprocessed_image\D\D3107.jpg,3.0
output/preprocessed_image\X\X1385.jpg,23.0
output/preprocessed_image\E\E3092.jpg,4.0
output/preprocessed_image\O\O2871.jpg,14.0
output/preprocessed_image\Q\Q30.jpg,16.0
output/preprocessed_image\P\P1329.jpg,15.0
output/preprocessed_image\F\F538.jpg,5.0
output/preprocessed_image\M\M2949.jpg,12.0
output/preprocessed_image\nothing\nothing2501.jpg,26.0
output/preprocessed_image\Z\Z1105.jpg,25.0
output/preprocessed_image\W\W1008.jpg,22.0
output/preprocessed_image\Q\Q38.jpg,16.0
output/preprocessed_image\D\D1620.jpg,3.0
output/preprocessed_image\I\I2538.jpg,8.0
output/preprocessed_image\W\W1789.jpg,22.0
output/preprocessed_image\T\T1948.jpg,19.0
output/preprocessed_image\Y\Y2753.jpg,24.0
output/preprocessed_image\X\X12.jpg,23.0
output/preprocessed_image\nothing\nothing376.jpg,26.0
output/preprocessed_image\T\T2195.jpg,19.0
output/preprocessed_image\K\K2303.jpg,10.0
output/preprocessed_image\Y\Y1428.jpg,24.0
output/preprocessed_image\X\X1453.jpg,23.0
output/preprocessed_image\T\T1539.jpg,19.0
output/preprocessed_image\K\K2625.jpg,10.0
output/preprocessed_image\E\E1607.jpg,4.0
output/preprocessed_image\K\K712.jpg,10.0
output/preprocessed_image\W\W31.jpg,22.0
output/preprocessed_image\I\I2043.jpg,8.0
output/preprocessed_image\U\U3327.jpg,20.0
output/preprocessed_image\L\L207.jpg,11.0
output/preprocessed_image\Y\Y3375.jpg,24.0
output/preprocessed_image\T\T1178.jpg,19.0
output/preprocessed_image\Y\Y2119.jpg,24.0
output/preprocessed_image\Z\Z152.jpg,25.0
output/preprocessed_image\G\G2005.jpg,6.0
output/preprocessed_image\E\E3116.jpg,4.0
output/preprocessed_image\M\M1725.jpg,12.0
output/preprocessed_image\C\C1438.jpg,2.0
output/preprocessed_image\B\B543.jpg,1.0
output/preprocessed_image\Q\Q3291.jpg,16.0
output/preprocessed_image\Y\Y3306.jpg,24.0
output/preprocessed_image\I\I3142.jpg,8.0
output/preprocessed_image\O\O41.jpg,14.0
output/preprocessed_image\S\S681.jpg,18.0
output/preprocessed_image\W\W3123.jpg,22.0
output/preprocessed_image\E\E28.jpg,4.0
output/preprocessed_image\P\P2187.jpg,15.0
output/preprocessed_image\R\R512.jpg,17.0
output/preprocessed_image\M\M3262.jpg,12.0
output/preprocessed_image\T\T1588.jpg,19.0
output/preprocessed_image\T\T200.jpg,19.0
output/preprocessed_image\J\J3151.jpg,9.0
output/preprocessed_image\E\E2171.jpg,4.0
output/preprocessed_image\A\A1824.jpg,0.0
output/preprocessed_image\C\C953.jpg,2.0
output/preprocessed_image\S\S459.jpg,18.0
output/preprocessed_image\L\L659.jpg,11.0
output/preprocessed_image\W\W2244.jpg,22.0
output/preprocessed_image\R\R2289.jpg,17.0
output/preprocessed_image\J\J2799.jpg,9.0
output/preprocessed_image\T\T2594.jpg,19.0
output/preprocessed_image\F\F464.jpg,5.0
output/preprocessed_image\T\T390.jpg,19.0
output/preprocessed_image\H\H2068.jpg,7.0
output/preprocessed_image\B\B1983.jpg,1.0
output/preprocessed_image\X\X421.jpg,23.0
output/preprocessed_image\H\H776.jpg,7.0
output/preprocessed_image\J\J2525.jpg,9.0
output/preprocessed_image\J\J57.jpg,9.0
output/preprocessed_image\Y\Y2254.jpg,24.0
output/preprocessed_image\Z\Z1492.jpg,25.0
output/preprocessed_image\F\F1874.jpg,5.0
output/preprocessed_image\N\N2367.jpg,13.0
output/preprocessed_image\I\I3260.jpg,8.0
output/preprocessed_image\C\C1973.jpg,2.0
output/preprocessed_image\V\V1438.jpg,21.0
output/preprocessed_image\R\R2146.jpg,17.0
output/preprocessed_image\N\N1742.jpg,13.0
output/preprocessed_image\Y\Y2189.jpg,24.0
output/preprocessed_image\H\H3186.jpg,7.0
output/preprocessed_image\U\U1676.jpg,20.0
output/preprocessed_image\J\J3065.jpg,9.0
output/preprocessed_image\P\P2272.jpg,15.0
output/preprocessed_image\V\V2819.jpg,21.0
output/preprocessed_image\T\T1720.jpg,19.0
output/preprocessed_image\nothing\nothing3271.jpg,26.0
output/preprocessed_image\H\H1674.jpg,7.0
output/preprocessed_image\D\D3166.jpg,3.0
output/preprocessed_image\J\J1554.jpg,9.0
output/preprocessed_image\P\P389.jpg,15.0
output/preprocessed_image\Z\Z1263.jpg,25.0
output/preprocessed_image\R\R551.jpg,17.0
output/preprocessed_image\P\P268.jpg,15.0
output/preprocessed_image\O\O2807.jpg,14.0
output/preprocessed_image\I\I1663.jpg,8.0
output/preprocessed_image\A\A2931.jpg,0.0
output/preprocessed_image\B\B2382.jpg,1.0
output/preprocessed_image\P\P668.jpg,15.0
output/preprocessed_image\F\F2592.jpg,5.0
output/preprocessed_image\H\H2720.jpg,7.0
output/preprocessed_image\Z\Z1098.jpg,25.0
output/preprocessed_image\K\K649.jpg,10.0
output/preprocessed_image\M\M3165.jpg,12.0
output/preprocessed_image\nothing\nothing345.jpg,26.0
output/preprocessed_image\S\S2753.jpg,18.0
output/preprocessed_image\C\C261.jpg,2.0
output/preprocessed_image\Q\Q2521.jpg,16.0
output/preprocessed_image\N\N1808.jpg,13.0
output/preprocessed_image\T\T2759.jpg,19.0
output/preprocessed_image\R\R3181.jpg,17.0
output/preprocessed_image\K\K2996.jpg,10.0
output/preprocessed_image\E\E214.jpg,4.0
output/preprocessed_image\U\U1986.jpg,20.0
output/preprocessed_image\I\I2749.jpg,8.0
output/preprocessed_image\A\A1332.jpg,0.0
output/preprocessed_image\S\S65.jpg,18.0
output/preprocessed_image\V\V1125.jpg,21.0
output/preprocessed_image\I\I2412.jpg,8.0
output/preprocessed_image\A\A2360.jpg,0.0
output/preprocessed_image\H\H2741.jpg,7.0
output/preprocessed_image\R\R2786.jpg,17.0
output/preprocessed_image\D\D1633.jpg,3.0
output/preprocessed_image\Z\Z32.jpg,25.0
output/preprocessed_image\nothing\nothing252.jpg,26.0
output/preprocessed_image\X\X3325.jpg,23.0
output/preprocessed_image\C\C1735.jpg,2.0
output/preprocessed_image\Z\Z783.jpg,25.0
output/preprocessed_image\Y\Y1033.jpg,24.0
output/preprocessed_image\I\I2281.jpg,8.0
output/preprocessed_image\A\A3095.jpg,0.0
output/preprocessed_image\W\W422.jpg,22.0
output/preprocessed_image\K\K783.jpg,10.0
output/preprocessed_image\N\N2640.jpg,13.0
output/preprocessed_image\U\U2687.jpg,20.0
output/preprocessed_image\C\C1024.jpg,2.0
output/preprocessed_image\T\T2770.jpg,19.0
output/preprocessed_image\U\U1982.jpg,20.0
output/preprocessed_image\R\R2173.jpg,17.0
output/preprocessed_image\B\B1721.jpg,1.0
output/preprocessed_image\M\M1600.jpg,12.0
output/preprocessed_image\O\O1446.jpg,14.0
output/preprocessed_image\M\M3097.jpg,12.0
output/preprocessed_image\F\F2866.jpg,5.0
output/preprocessed_image\P\P1751.jpg,15.0
output/preprocessed_image\P\P2869.jpg,15.0
output/preprocessed_image\O\O2055.jpg,14.0
output/preprocessed_image\A\A1628.jpg,0.0
output/preprocessed_image\H\H416.jpg,7.0
output/preprocessed_image\Y\Y2502.jpg,24.0
output/preprocessed_image\N\N2118.jpg,13.0
output/preprocessed_image\S\S13.jpg,18.0
output/preprocessed_image\H\H2617.jpg,7.0
output/preprocessed_image\D\D2584.jpg,3.0
output/preprocessed_image\G\G751.jpg,6.0
output/preprocessed_image\B\B967.jpg,1.0
output/preprocessed_image\Q\Q140.jpg,16.0
output/preprocessed_image\T\T1393.jpg,19.0
output/preprocessed_image\N\N1665.jpg,13.0
output/preprocessed_image\M\M2052.jpg,12.0
output/preprocessed_image\X\X161.jpg,23.0
output/preprocessed_image\E\E1841.jpg,4.0
output/preprocessed_image\C\C1481.jpg,2.0
output/preprocessed_image\D\D960.jpg,3.0
output/preprocessed_image\O\O2.jpg,14.0
output/preprocessed_image\D\D2701.jpg,3.0
output/preprocessed_image\Z\Z1686.jpg,25.0
output/preprocessed_image\M\M1563.jpg,12.0
output/preprocessed_image\J\J2622.jpg,9.0
output/preprocessed_image\R\R1664.jpg,17.0
output/preprocessed_image\F\F863.jpg,5.0
output/preprocessed_image\K\K2924.jpg,10.0
output/preprocessed_image\Q\Q410.jpg,16.0
output/preprocessed_image\M\M2432.jpg,12.0
output/preprocessed_image\P\P3251.jpg,15.0
output/preprocessed_image\B\B2951.jpg,1.0
output/preprocessed_image\F\F2993.jpg,5.0
output/preprocessed_image\O\O913.jpg,14.0
output/preprocessed_image\B\B16.jpg,1.0
output/preprocessed_image\E\E1192.jpg,4.0
output/preprocessed_image\T\T821.jpg,19.0
output/preprocessed_image\T\T2822.jpg,19.0
output/preprocessed_image\R\R1405.jpg,17.0
output/preprocessed_image\A\A637.jpg,0.0
output/preprocessed_image\A\A2816.jpg,0.0
output/preprocessed_image\K\K1060.jpg,10.0
output/preprocessed_image\Q\Q3041.jpg,16.0
output/preprocessed_image\V\V3151.jpg,21.0
output/preprocessed_image\O\O162.jpg,14.0
output/preprocessed_image\S\S204.jpg,18.0
output/preprocessed_image\nothing\nothing915.jpg,26.0
output/preprocessed_image\V\V212.jpg,21.0
output/preprocessed_image\U\U1691.jpg,20.0
output/preprocessed_image\T\T1835.jpg,19.0
output/preprocessed_image\R\R3161.jpg,17.0
output/preprocessed_image\D\D1954.jpg,3.0
output/preprocessed_image\R\R2753.jpg,17.0
output/preprocessed_image\L\L2489.jpg,11.0
output/preprocessed_image\X\X1805.jpg,23.0
output/preprocessed_image\B\B2677.jpg,1.0
output/preprocessed_image\D\D260.jpg,3.0
output/preprocessed_image\E\E2832.jpg,4.0
output/preprocessed_image\G\G1813.jpg,6.0
output/preprocessed_image\M\M1179.jpg,12.0
output/preprocessed_image\A\A453.jpg,0.0
output/preprocessed_image\I\I3059.jpg,8.0
output/preprocessed_image\nothing\nothing2131.jpg,26.0
output/preprocessed_image\A\A2576.jpg,0.0
output/preprocessed_image\W\W225.jpg,22.0
output/preprocessed_image\O\O2759.jpg,14.0
output/preprocessed_image\X\X2264.jpg,23.0
output/preprocessed_image\G\G527.jpg,6.0
output/preprocessed_image\Y\Y278.jpg,24.0
output/preprocessed_image\G\G1551.jpg,6.0
output/preprocessed_image\U\U1808.jpg,20.0
output/preprocessed_image\H\H796.jpg,7.0
output/preprocessed_image\G\G3291.jpg,6.0
output/preprocessed_image\B\B2985.jpg,1.0
output/preprocessed_image\G\G926.jpg,6.0
output/preprocessed_image\H\H2636.jpg,7.0
output/preprocessed_image\K\K3033.jpg,10.0
output/preprocessed_image\W\W496.jpg,22.0
output/preprocessed_image\U\U2759.jpg,20.0
output/preprocessed_image\L\L248.jpg,11.0
output/preprocessed_image\H\H712.jpg,7.0
output/preprocessed_image\W\W286.jpg,22.0
output/preprocessed_image\E\E148.jpg,4.0
output/preprocessed_image\G\G67.jpg,6.0
output/preprocessed_image\A\A2232.jpg,0.0
output/preprocessed_image\nothing\nothing1250.jpg,26.0
output/preprocessed_image\P\P613.jpg,15.0
output/preprocessed_image\I\I1412.jpg,8.0
output/preprocessed_image\N\N2151.jpg,13.0
output/preprocessed_image\J\J1541.jpg,9.0
output/preprocessed_image\B\B3053.jpg,1.0
output/preprocessed_image\Q\Q1381.jpg,16.0
output/preprocessed_image\O\O2083.jpg,14.0
output/preprocessed_image\E\E452.jpg,4.0
output/preprocessed_image\F\F2000.jpg,5.0
output/preprocessed_image\D\D1711.jpg,3.0
output/preprocessed_image\nothing\nothing1610.jpg,26.0
output/preprocessed_image\D\D3353.jpg,3.0
output/preprocessed_image\X\X2793.jpg,23.0
output/preprocessed_image\Z\Z3261.jpg,25.0
output/preprocessed_image\P\P1917.jpg,15.0
output/preprocessed_image\Q\Q1064.jpg,16.0
output/preprocessed_image\O\O2194.jpg,14.0
output/preprocessed_image\H\H849.jpg,7.0
output/preprocessed_image\R\R1995.jpg,17.0
output/preprocessed_image\G\G305.jpg,6.0
output/preprocessed_image\U\U395.jpg,20.0
output/preprocessed_image\L\L1402.jpg,11.0
output/preprocessed_image\H\H0.jpg,7.0
output/preprocessed_image\A\A790.jpg,0.0
output/preprocessed_image\R\R1979.jpg,17.0
output/preprocessed_image\F\F2810.jpg,5.0
output/preprocessed_image\W\W2913.jpg,22.0
output/preprocessed_image\R\R2741.jpg,17.0
output/preprocessed_image\D\D2819.jpg,3.0
output/preprocessed_image\Y\Y3029.jpg,24.0
output/preprocessed_image\Z\Z684.jpg,25.0
output/preprocessed_image\J\J2086.jpg,9.0
output/preprocessed_image\R\R2853.jpg,17.0
